changepoint_prior_scale,holidays_prior_scale,n_changepoints,seasonality_mode,seasonality_prior_scale,mse,rmse,mae,mape,r2
0.7,0.1,25,additive,0.1,82.46547256684623,9.081050190745904,7.359033939289442,0.03979513077488773,-3.3012205804466745
0.7,0.1,25,additive,1.0,94.25822148524514,9.708667338272805,8.084651671494672,0.043695084106894114,-3.9163048426115665
0.7,0.1,25,additive,10.0,81.08035250955024,9.004462921771083,7.293385322140508,0.03943752325613884,-3.2289757158822763
0.7,0.1,25,multiplicative,0.01,81.00266904703676,9.000148279169448,7.321413505806217,0.0395854244250052,-3.224923914597168
0.7,0.1,25,multiplicative,0.1,88.3514740402087,9.399546480560044,8.419044846891817,0.04468932630373968,-3.608221679036685
0.7,0.1,25,multiplicative,1.0,120.40046603778848,10.972714615708753,9.783160074427425,0.051812265035679254,-5.27982774242061
0.7,0.1,25,multiplicative,10.0,158.28616639148305,12.581183028295989,10.787928631879858,0.05698906579703426,-7.255863882077197
0.7,0.1,50,additive,0.01,39.39478420900566,6.276526444539659,5.2228026617751215,0.02816777570506503,-1.0547466876477154
0.7,0.1,50,additive,0.1,81.97722891582912,9.054127728049187,8.145233320093823,0.04378103478079787,-3.275754848247967
0.7,0.1,50,additive,1.0,90.47578134710722,9.511875805912691,8.64211825250494,0.04641511488974094,-3.719020950819413
0.7,0.1,50,additive,10.0,95.31521303317466,9.762951041215697,8.911767978880476,0.04784628732792499,-3.9714352342506523
0.7,0.1,50,multiplicative,0.01,31.727056389604645,5.632677550650724,4.750937624970992,0.02548968741073319,-0.6548145987927438
0.7,0.1,50,multiplicative,0.1,35.36156832037014,5.9465593682708775,4.986922233961562,0.026840180806685692,-0.844382875428952
0.7,0.1,50,multiplicative,1.0,43.559503362847224,6.599962375866034,5.563306833295092,0.030027470878068716,-1.2719694255852598
0.7,0.1,50,multiplicative,10.0,41.618587944354594,6.451247006924676,5.458543735463304,0.029450185198886557,-1.1707354778120305
0.7,1.0,10,additive,0.01,90.47389809655621,9.511776810699262,7.911311714039526,0.04250875796481433,-3.7189227245463323
0.7,1.0,10,additive,0.1,481.3232444930623,21.939080301896485,21.05268687047056,0.11224154718077564,-24.104778771294452
0.7,1.0,10,additive,1.0,401.62783037254087,20.040654439726783,19.14632582661875,0.10212514634788945,-19.94803844455292
0.7,1.0,10,additive,10.0,435.2440399077803,20.86250320330186,19.97642358496527,0.1065311193524951,-21.70138718298857
0.7,1.0,10,multiplicative,0.01,65.14157311718775,8.071032964694652,5.704161209118475,0.030769790499577326,-2.397643476876946
0.7,1.0,10,multiplicative,0.1,372.8077100368477,19.30822907562596,18.121152608629764,0.09667856007374268,-18.444843339251726
0.7,1.0,10,multiplicative,1.0,536.2220523935467,23.156468910296898,21.968494058311762,0.11708135673444954,-26.96818178147116
0.7,1.0,10,multiplicative,10.0,570.1545115081826,23.877908440819994,22.685740608810026,0.12088349132768739,-28.738025413552815
0.7,1.0,25,additive,0.01,88.87491885627891,9.427349513849526,7.821753721432314,0.042267737852306905,-3.63552342782354
0.7,1.0,25,additive,0.1,83.28143732829369,9.125866387817306,7.378158895114249,0.03989957401786757,-3.343779536523864
0.7,1.0,25,additive,1.0,83.32626443692702,9.128322104139787,7.388586495689972,0.03995692673958858,-3.346117621497055
0.7,1.0,25,additive,10.0,79.53243787812237,8.918096090428852,7.175430187695194,0.03879240695975955,-3.148239838644984
0.7,1.0,25,multiplicative,0.01,77.72354782499147,8.8160959514397,7.1037354904716885,0.038397478009603546,-3.053892048204748
0.7,1.0,25,multiplicative,0.1,82.20214936013335,9.06654009863373,8.08275393275932,0.042962288604940155,-3.287486211858602
0.7,1.0,25,multiplicative,1.0,87.42718861884835,9.350250724919004,8.440821323556108,0.04499016226373419,-3.560012951761893
0.7,1.0,25,multiplicative,10.0,90.4786364101989,9.512025883595928,8.632195169290355,0.0460042942101504,-3.719169864731457
0.7,1.0,50,additive,0.01,37.98383084775793,6.163102372000479,5.132597555599241,0.027664239365138725,-0.9811544138566475
0.7,1.0,50,additive,0.1,88.94784124679093,9.43121631852387,8.52180585024822,0.04578447582351541,-3.6393269018967827
0.7,1.0,50,additive,1.0,89.09642621839771,9.439090327907541,8.49989325428906,0.04566072861873709,-3.647076772453846
0.7,1.0,50,additive,10.0,93.17608741618463,9.652776150734287,8.720901264839648,0.046830884958761566,-3.859863071482774
0.7,1.0,50,multiplicative,0.01,32.47716552847388,5.698874057958632,4.774895809071092,0.02561351171780769,-0.6939386681184874
0.7,1.0,50,multiplicative,0.1,35.431330140234564,5.952422207827211,4.958290523179348,0.02665807271268091,-0.8480215009772025
0.7,1.0,50,multiplicative,1.0,31.572899756341467,5.618976753497159,4.851282997867254,0.02600040137225344,-0.6467741224216608
0.7,1.0,50,multiplicative,10.0,36.19581880403811,6.016296103420951,5.130853960211267,0.027621490083160304,-0.8878955752038986
0.7,10.0,10,additive,0.01,94.8641486045889,9.739822822032695,8.181809768717297,0.043944086849179234,-3.947908689832105
0.7,10.0,10,additive,0.1,339.85145393939655,18.435060453912175,17.52390965759916,0.0935155947260997,-16.725916343884975
0.7,10.0,10,additive,1.0,483.44612877797147,21.98740841431685,21.103701317167094,0.11251449695438141,-24.215503821329868
0.7,10.0,10,additive,10.0,364.0722374518059,19.08067707005718,18.181167338857044,0.09700483468572507,-17.989219994193554
0.7,10.0,10,multiplicative,0.01,62.07126126189267,7.878531669155914,5.523042788668225,0.029787058579435845,-2.237502655156925
0.7,10.0,10,multiplicative,0.1,373.2077271551135,19.318585019486118,18.132186432899882,0.09673798562928065,-18.465707366438632
0.7,10.0,10,multiplicative,1.0,573.3826775845706,23.945410365758416,22.740915529261425,0.12117720797147219,-28.906399569822938
0.7,10.0,10,multiplicative,10.0,650.5024832021445,25.504950170548156,24.271667300612307,0.1292901500006935,-32.92880173108472
0.7,10.0,25,additive,0.01,84.59688662771138,9.197656583484262,7.584821375299178,0.04099311358890163,-3.4123905251361375
0.7,10.0,25,additive,0.1,84.10504411148031,9.17088022555525,7.43549259375317,0.04021351087030564,-3.3867370839163957
0.7,10.0,25,additive,1.0,76.11784046319788,8.724553883333972,7.127781205868722,0.038474380763184914,-2.9701418272244107
0.7,10.0,25,additive,10.0,76.52407118798763,8.747803792266241,7.120173303380936,0.03844827741486002,-2.9913299426803563
0.7,10.0,25,multiplicative,0.01,77.67653823331901,8.813429425219164,7.103696937232653,0.038397120651045766,-3.0514401296394826
0.7,10.0,25,multiplicative,0.1,80.32061577457097,8.962176955102537,7.984511698198922,0.04247211092518592,-3.18934949197911
0.7,10.0,25,multiplicative,1.0,117.35489707293698,10.833046527774954,9.629136646734494,0.05103703307322751,-5.120977456318504
0.7,10.0,25,multiplicative,10.0,126.35674988398584,11.240851830888344,10.007855909653992,0.05304505941351935,-5.590494617475249
0.7,10.0,50,additive,0.01,40.303506970922676,6.348504309750658,5.270473180880006,0.028428113116652526,-1.1021437002860592
0.7,10.0,50,additive,0.1,86.18351394576919,9.283507631588892,8.35536207876198,0.04489866153030554,-3.4951455723275213
0.7,10.0,50,additive,1.0,85.71477260638166,9.258227292866689,8.313827498366281,0.04467649103771961,-3.47069703849725
0.7,10.0,50,additive,10.0,92.07711186909253,9.595681938720798,8.722466099899147,0.04684338907118727,-3.802542885307542
0.7,10.0,50,multiplicative,0.01,31.93860807169793,5.651425313290262,4.743768187007431,0.02543457270347338,-0.6658486766986236
0.7,10.0,50,multiplicative,0.1,33.613834452460665,5.797743910562165,4.8708491946090025,0.026156010854264413,-0.753224859257974
0.7,10.0,50,multiplicative,1.0,34.15507302950838,5.844234169633211,5.012927250954662,0.026927808965108865,-0.7814546921088346
0.7,10.0,50,multiplicative,10.0,37.60123361135557,6.1319844757921205,5.2246114917400845,0.028129512279260013,-0.9611989700082912
0.3,0.01,10,additive,0.01,79.0141443022394,8.888990060869649,7.9190930426229,0.04247042272126833,-3.121206767398178
0.3,0.01,10,additive,0.1,262.6255170679698,16.205724823900034,15.434081386195084,0.08235625137504655,-12.697978606107457
0.3,0.01,10,additive,1.0,263.7021918760387,16.23890981180814,15.466773099924394,0.08252963797330677,-12.754135633997652
0.3,0.01,10,additive,10.0,259.3466120049331,16.104242049998287,15.330635396508491,0.08180655466245083,-12.526958014101123
0.3,0.01,10,multiplicative,0.01,49.243621844591516,7.017379984338279,5.6424423113905595,0.030399881828575608,-1.5684407442399593
0.3,0.01,10,multiplicative,0.1,338.223742430247,18.390860296088572,17.41718787374328,0.09287018009117777,-16.64101843419909
0.3,0.01,10,multiplicative,1.0,496.560248307878,22.283631847342075,21.205185891139752,0.11296559358681654,-24.899507914930965
0.3,0.01,10,multiplicative,10.0,621.4728128708937,24.92935644718679,23.764882573755212,0.12654151477470593,-31.414676951515368
0.3,0.01,25,additive,0.01,47.92911908871583,6.923085951273163,5.884728716505283,0.0317794470498623,-1.4998791252903647
0.3,0.01,25,additive,0.1,56.404905998701324,7.510319966466231,6.357461952027954,0.03435423214767473,-1.9419578275394644
0.3,0.01,25,additive,1.0,60.37877763961084,7.7703782172820155,6.56443860535374,0.03547757946853136,-2.149226372227404
0.3,0.01,25,additive,10.0,62.28272046670333,7.891940221941835,6.671592725152493,0.03605631900736186,-2.2485319096478786
0.3,0.01,25,multiplicative,0.01,42.104034177379106,6.488762145230715,5.650322929017389,0.03040934499703765,-1.1960553027423106
0.3,0.01,25,multiplicative,0.1,64.81642657398874,8.050864958126471,7.026591047704742,0.03715739067782161,-2.3806845368534706
0.3,0.01,25,multiplicative,1.0,133.91561614716565,11.572191501490357,9.869537399276966,0.05209515513735764,-5.984748723151763
0.3,0.01,25,multiplicative,10.0,208.83863699802617,14.451250361059634,11.776804468633953,0.06201619868060866,-9.892571345179832
0.3,0.01,50,additive,0.01,42.55184568330234,6.523177575637685,5.434396509240188,0.02933945624204217,-1.2194121817546328
0.3,0.01,50,additive,0.1,96.62197954377386,9.829647986768085,9.023146293876035,0.04838831724777594,-4.039593347389114
0.3,0.01,50,additive,1.0,103.00422178961998,10.14909955560689,9.36179785175948,0.050181003721435045,-4.372477290726461
0.3,0.01,50,additive,10.0,99.37089544548628,9.968495144478242,9.164616387463358,0.04913824615335708,-4.182970851723166
0.3,0.01,50,multiplicative,0.01,28.845211966590455,5.370773870364536,4.572130540393206,0.0245647128335474,-0.5045038304664435
0.3,0.01,50,multiplicative,0.1,36.104767931139975,6.008724318117779,5.0707516555663075,0.02732640280701772,-0.8831465587223688
0.3,0.01,50,multiplicative,1.0,40.086800039195204,6.331413747275975,5.389182169619002,0.029082826891662687,-1.0908407357160557
0.3,0.01,50,multiplicative,10.0,48.4843707676928,6.963071934691814,5.860096893904476,0.03165847829120033,-1.5288398512112331
0.3,0.1,10,additive,0.01,82.32543985778672,9.07333675434714,7.620753738135374,0.040947521316753104,-3.2939167773955953
0.3,0.1,10,additive,0.1,247.7697600706036,15.740703925511196,14.837133457580435,0.07924052218224227,-11.92313447138925
0.3,0.1,10,additive,1.0,248.447759865434,15.762225726890032,14.860176002608174,0.07936319128772167,-11.958497473386227
0.3,0.1,10,additive,10.0,256.9991064130126,16.03119167164477,15.140088588820916,0.08084888439730556,-12.404517202808892
0.3,0.1,10,multiplicative,0.01,54.439266642349224,7.3782970015003615,5.404915522151465,0.0291439932382844,-1.8394343326740916
0.3,0.1,10,multiplicative,0.1,317.289641034735,17.812625888249464,16.736296615720896,0.08930709604573678,-15.549141010195417
0.3,0.1,10,multiplicative,1.0,385.9509883434475,19.645635350974207,18.64897392782176,0.09942820380615788,-19.130368291540826
0.3,0.1,10,multiplicative,10.0,487.4078308035645,22.077314845867566,21.046558382801045,0.11213107304799368,-24.422137625219918
0.3,0.1,25,additive,0.01,58.82878443808094,7.669992466624784,6.178251052441205,0.033374183456479266,-2.0683820812719533
0.3,0.1,25,additive,0.1,71.01354329020896,8.42695338127659,6.842968307763142,0.03697583584075112,-2.703912733207162
0.3,0.1,25,additive,1.0,65.19086979376793,8.074086313247335,6.5103170824188945,0.03518255442798307,-2.4002146848413752
0.3,0.1,25,additive,10.0,76.90096983759945,8.76931980472827,7.246406953356243,0.039125092553955715,-3.0109881605743825
0.3,0.1,25,multiplicative,0.01,47.00861038905268,6.856282548805342,5.517529188173269,0.029669273826828834,-1.4518673836458604
0.3,0.1,25,multiplicative,0.1,47.87016210595698,6.918826642282417,5.771676928537232,0.030964398294512585,-1.4968040566621235
0.3,0.1,25,multiplicative,1.0,135.99816632613428,11.661825171307203,9.993674500427696,0.05278630166945623,-6.093370033510857
0.3,0.1,25,multiplicative,10.0,160.89607171447287,12.684481531165272,10.756827550597102,0.05677238837017758,-7.391990895466487
0.3,0.1,50,additive,0.01,41.53396779381998,6.444685236209755,5.235917203356579,0.028230124162831577,-1.1663218738918575
0.3,0.1,50,additive,0.1,86.50584132659517,9.300851645230946,8.192848579145155,0.04403161342259897,-3.5119574709427432
0.3,0.1,50,additive,1.0,93.99890742381088,9.695303369354198,8.657204780459823,0.046495227193915425,-3.9027795823647864
0.3,0.1,50,additive,10.0,97.84997986874218,9.891914873710862,8.894383526981207,0.04775029086515463,-4.103643186747853
0.3,0.1,50,multiplicative,0.01,34.671507821017904,5.888251677791796,4.773014370788712,0.025619420908769865,-0.8083908131854332
0.3,0.1,50,multiplicative,0.1,44.133297324038324,6.643289646254958,5.35401076413865,0.028861112331889534,-1.3018972768179151
0.3,0.1,50,multiplicative,1.0,38.81829128918584,6.230432672711088,5.303528752298348,0.028601682120948095,-1.02467806457397
0.3,0.1,50,multiplicative,10.0,44.74025327379915,6.688815535937521,5.62368831593495,0.030364639907241413,-1.3335547856064522
0.3,1.0,10,additive,0.01,80.54979231057028,8.974953610496842,7.259557612828843,0.03904365853523819,-3.201302844121689
0.3,1.0,10,additive,0.1,257.0215266934457,16.03189092694451,15.056362333294192,0.08041663692256863,-12.405686596115164
0.3,1.0,10,additive,1.0,261.36981185104133,16.16693575947654,15.199870833523072,0.0811786234694184,-12.632483739541954
0.3,1.0,10,additive,10.0,244.95514100369033,15.651042808825562,14.660771187942073,0.07831682604040584,-11.776330032150613
0.3,1.0,10,multiplicative,0.01,61.874237950692844,7.86601792209329,5.532851588903286,0.029839311090220262,-2.2272263456351005
0.3,1.0,10,multiplicative,0.1,320.1949162379979,17.893991065103332,16.695745055008565,0.08911584541969235,-15.700673877311488
0.3,1.0,10,multiplicative,1.0,395.74987850878233,19.893463210531802,18.719345520825748,0.09985049538697474,-19.641457196179193
0.3,1.0,10,multiplicative,10.0,544.8416925442532,23.341844240424816,22.155305590535665,0.11806793184952105,-27.41776355743455
0.3,1.0,25,additive,0.01,57.10344214718827,7.5566819535552945,6.0154658538329215,0.03248582762567921,-1.9783919612991725
0.3,1.0,25,additive,0.1,71.74838822872637,8.470442032664314,6.809666949174238,0.036801746020744416,-2.7422406548767566
0.3,1.0,25,additive,1.0,74.04028227285505,8.604666308047921,6.964416087415513,0.037623917398642584,-2.8617808881885662
0.3,1.0,25,additive,10.0,69.33975320123416,8.327049489539146,6.671402682622058,0.0360565897008823,-2.6166114645191016
0.3,1.0,25,multiplicative,0.01,48.91033556898469,6.993592465177299,5.512396208498036,0.029639371023787484,-1.551057253389792
0.3,1.0,25,multiplicative,0.1,50.67907734143668,7.1189238892852815,5.885630483107563,0.0314292666106125,-1.6433109963971995
0.3,1.0,25,multiplicative,1.0,119.48451914574068,10.930897453811406,9.52774027082532,0.05042802495287475,-5.232053934788833
0.3,1.0,25,multiplicative,10.0,175.0244733635635,13.229681529181399,11.121438211932126,0.05868723177572533,-8.128897749333428
0.3,1.0,50,additive,0.01,41.94828646471534,6.476749683654243,5.201779421144992,0.028039462581634284,-1.187931839113046
0.3,1.0,50,additive,0.1,88.28595277575985,9.396060492342514,8.26513673909968,0.044424256387637265,-3.604804231681662
0.3,1.0,50,additive,1.0,96.53135526326238,9.825037163454517,8.771659693253564,0.04710430505377603,-4.034866581043257
0.3,1.0,50,additive,10.0,93.91217867239352,9.690829617344097,8.608602292674274,0.04624067679374554,-3.898255998385923
0.3,1.0,50,multiplicative,0.01,36.04706723757322,6.003920988618456,4.788841181748753,0.02568446248840013,-0.880137015419574
0.3,1.0,50,multiplicative,0.1,42.66856909512636,6.532118270142264,5.245060948369662,0.028252022434464646,-1.2255002223070042
0.3,1.0,50,multiplicative,1.0,32.17234887075285,5.672067424736138,4.870541104686369,0.026120682080153088,-0.6780400909243787
0.3,1.0,50,multiplicative,10.0,32.17346693378431,5.672165982566476,4.966622948275035,0.0266126874013116,-0.6780984066724303
0.3,10.0,10,additive,0.01,85.75384108089168,9.260336985277139,7.607013014876953,0.040886216684055954,-3.4727347655771856
0.3,10.0,10,additive,0.1,243.26002845532471,15.596795454686347,14.599187516206444,0.07798879071678513,-11.687916630125985
0.3,10.0,10,additive,1.0,244.2289816923136,15.627827158383651,14.634001433369344,0.07817375662275095,-11.738455133995572
0.3,10.0,10,additive,10.0,260.17424494749747,16.129917698100552,15.157326397780464,0.08095115479094629,-12.570125557253537
0.3,10.0,10,multiplicative,0.01,62.42598211904045,7.901011461771236,5.559858614991955,0.029985324689044166,-2.256004127392362
0.3,10.0,10,multiplicative,0.1,318.3812002645761,17.843239623582264,16.63881546320915,0.08881421719910168,-15.606074377312947
0.3,10.0,10,multiplicative,1.0,415.0154955412662,20.37192910701552,19.187749542823255,0.10233392076219823,-20.646310086677733
0.3,10.0,10,multiplicative,10.0,533.2278704581508,23.091727316468788,21.9004493797234,0.11672088739783223,-26.812011731615605
0.3,10.0,25,additive,0.01,58.239733070911974,7.6314961227083105,6.082385198678587,0.03285051510417448,-2.037658436762991
0.3,10.0,25,additive,0.1,65.91359696036982,8.118718923596864,6.491976057029365,0.0350813937431967,-2.4379105697526766
0.3,10.0,25,additive,1.0,69.55981201910335,8.340252515308116,6.679574074731126,0.036101177225805976,-2.6280892562162332
0.3,10.0,25,additive,10.0,77.82874360574971,8.822060054530898,7.226253317744088,0.03902157213660502,-3.059378832468389
0.3,10.0,25,multiplicative,0.01,48.610017097469004,6.972088431558295,5.50430521421435,0.02958937342413471,-1.5353932918533508
0.3,10.0,25,multiplicative,0.1,50.37515657919929,7.097545813814751,5.870271420014823,0.03140764871504789,-1.627459147172654
0.3,10.0,25,multiplicative,1.0,81.47646156510261,9.026431275155348,8.07540417019833,0.04302492451420976,-3.2496359069757306
0.3,10.0,25,multiplicative,10.0,166.0232213960455,12.884999860149223,10.894849548736122,0.05751160724860321,-7.659411926874931
0.3,10.0,50,additive,0.01,41.7850900678713,6.464138772324686,5.192236754595055,0.027988531148429585,-1.1794198682370975
0.3,10.0,50,additive,0.1,96.09752979813004,9.802934754354435,8.739861186143143,0.046940764922597945,-4.01223918365053
0.3,10.0,50,additive,1.0,95.18967567553852,9.75651964972851,8.686078164347881,0.04665057701834478,-3.964887477359528
0.3,10.0,50,additive,10.0,95.58616499341062,9.776817733465762,8.705959051988566,0.046758005399400906,-3.985567502112631
0.3,10.0,50,multiplicative,0.01,36.00143983737051,6.000119985247838,4.7973309240996915,0.02573439809887615,-0.8777571889700853
0.3,10.0,50,multiplicative,0.1,44.12849726826366,6.642928365432195,5.311644020963624,0.028618457473432973,-1.3016469162968067
0.3,10.0,50,multiplicative,1.0,32.10035628320613,5.665717631792652,4.94156210928925,0.02645074667077596,-0.6742851133615624
0.3,10.0,50,multiplicative,10.0,32.08260872067798,5.664151191544765,4.9182914778571,0.02636626026379449,-0.6733594389086941
0.15,0.01,10,additive,0.01,62.71760908981531,7.9194449988503175,6.859772173124009,0.03685257769078311,-2.2712147590599776
0.15,0.01,10,additive,0.1,206.5086756771923,14.370409725445976,13.580641829272812,0.07251157084652907,-9.77104560509883
0.15,0.01,10,additive,1.0,197.84905818998487,14.065882773220629,13.283371196431219,0.07093593252457804,-9.31937869778098
0.15,0.01,10,additive,10.0,201.99529736865384,14.212504964595574,13.423994106867513,0.07168053553278513,-9.535637560207181
0.15,0.01,10,multiplicative,0.01,49.08065598493481,7.005758772962055,5.640156616795098,0.03038878940435357,-1.5599407976847823
0.15,0.01,10,multiplicative,0.1,246.07007321938468,15.686620834946725,14.733059854525939,0.07862840576818757,-11.834482483627324
0.15,0.01,10,multiplicative,1.0,381.98323581285035,19.544391415770672,18.536954447576043,0.09881348593599994,-18.923418906404034
0.15,0.01,10,multiplicative,10.0,549.2555458406883,23.436201608637187,22.322643750052755,0.11889306361102155,-27.64798059308314
0.15,0.01,25,additive,0.01,51.239575808734735,7.158182437514061,6.0454527508817435,0.03266006401224889,-1.6725453834419954
0.15,0.01,25,additive,0.1,56.32733503170433,7.505153897936026,6.331992840987159,0.034216733818498796,-1.9379118937770383
0.15,0.01,25,additive,1.0,58.605722869995944,7.655437470843579,6.466749473855683,0.03494298707889039,-2.056747672622004
0.15,0.01,25,additive,10.0,59.31898133449785,7.701881674921905,6.5083684231058685,0.035165535012583585,-2.093949690523576
0.15,0.01,25,multiplicative,0.01,38.6131616325609,6.213948956385215,5.38675854007252,0.02900157701634632,-1.013978945618216
0.15,0.01,25,multiplicative,0.1,33.563906635109824,5.7934365134270545,5.171353701975867,0.027541266378523215,-0.7506207323568379
0.15,0.01,25,multiplicative,1.0,118.91848696115001,10.904975330607126,9.129789775121127,0.04813308362788189,-5.202530921025914
0.15,0.01,25,multiplicative,10.0,127.65651626416424,11.298518321628029,9.67789227778007,0.05109331951399631,-5.658287618960378
0.15,0.01,50,additive,0.01,41.439537101023696,6.437354821743454,5.398135186208016,0.029140032238555123,-1.1613965733189175
0.15,0.01,50,additive,0.1,74.79692646661,8.648521634742552,7.716163237267247,0.041500086659551905,-2.9012458118342312
0.15,0.01,50,additive,1.0,75.02821062995305,8.661882626193515,7.732459914633458,0.041585346153997095,-2.9133090932578125
0.15,0.01,50,additive,10.0,75.47802664010332,8.687809081701975,7.764025012734267,0.04175136466065648,-2.936770522872546
0.15,0.01,50,multiplicative,0.01,27.729500577990684,5.265880797928366,4.595822206961034,0.024642303477977023,-0.4463107390172425
0.15,0.01,50,multiplicative,0.1,38.1811282715697,6.179087980565554,5.093603734476387,0.027449808774624815,-0.9914450204990868
0.15,0.01,50,multiplicative,1.0,31.972712385457857,5.654441827931193,4.935651066003735,0.02656901189909978,-0.6676274838970822
0.15,0.01,50,multiplicative,10.0,32.65501932639394,5.714457045633814,4.984500513901889,0.026828076302325733,-0.7032151373135713
0.15,0.1,10,additive,0.01,62.03294755522318,7.876099767983083,6.147316790003417,0.03312208224470713,-2.235504295134111
0.15,0.1,10,additive,0.1,183.59560448130972,13.549745550426758,12.564494925725668,0.06716813109260245,-8.57594939911902
0.15,0.1,10,additive,1.0,187.88242867331255,13.707021145139908,12.729281351363124,0.06804449244245514,-8.799540871591976
0.15,0.1,10,additive,10.0,185.66514503563275,13.62589978811061,12.644767814456177,0.06759586207525563,-8.683892155611534
0.15,0.1,10,multiplicative,0.01,55.52454336230957,7.451479273426825,5.482256324157062,0.029564341918712662,-1.8960400176726133
0.15,0.1,10,multiplicative,0.1,256.747272630889,16.023335253026723,14.931601783425068,0.07972810702171566,-12.391382097742417
0.15,0.1,10,multiplicative,1.0,357.2947529586126,18.90224200878331,17.9372625792244,0.09563786319420371,-17.63572107060282
0.15,0.1,10,multiplicative,10.0,429.63393295283885,20.72761281365606,19.72232444317068,0.10509395311921695,-21.408776145398974
0.15,0.1,25,additive,0.01,60.4372321940144,7.774138678594202,6.183281815337375,0.033403503692192575,-2.1522752352799697
0.15,0.1,25,additive,0.1,72.1447563469181,8.493806940760903,6.849286331090204,0.037006661627620396,-2.7629143581168276
0.15,0.1,25,additive,1.0,76.34678950346145,8.737664991487225,7.144057033419704,0.03857741451404875,-2.9820833136817506
