ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-03-01,188.6360062748761,176.75640961935866,198.40697013449264,179.83182515158887,198.0476741177506,-0.9625340865648085,-0.9625340865648085,-0.9625340865648085,2.3606391452728275,2.3606391452728275,2.3606391452728275,0.1317522294652865,0.1317522294652865,0.1317522294652865,-3.454925461302922,-3.454925461302922,-3.454925461302922,0.0,0.0,0.0,187.6734721883113
2024-03-04,188.74929445890345,175.3524768237947,197.79347690441583,179.56068724449125,198.72669915924348,-1.9753278612531082,-1.9753278612531082,-1.9753278612531082,2.360639145272827,2.360639145272827,2.360639145272827,0.16090665144003263,0.16090665144003263,0.16090665144003263,-4.496873657965968,-4.496873657965968,-4.496873657965968,0.0,0.0,0.0,186.77396659765034
2024-03-05,188.7870571869126,175.35408271442185,197.45559641196408,179.18798095323206,199.21277899060496,-2.1875172253880075,-2.1875172253880075,-2.1875172253880075,2.3606391452728275,2.3606391452728275,2.3606391452728275,0.14327975862208497,0.14327975862208497,0.14327975862208497,-4.69143612928292,-4.69143612928292,-4.69143612928292,0.0,0.0,0.0,186.59953996152458
2024-03-06,188.8248199149217,175.47188582528287,198.98429695881853,178.98294439429807,199.5205573196327,-2.2980164569521384,-2.2980164569521384,-2.2980164569521384,2.360639145272827,2.360639145272827,2.360639145272827,0.15066952434578684,0.15066952434578684,0.15066952434578684,-4.809325126570752,-4.809325126570752,-4.809325126570752,0.0,0.0,0.0,186.52680345796958
2024-03-07,188.86258264293082,174.46332646630853,197.90163051887137,178.46216489150532,199.96285430815317,-2.488070648810786,-2.488070648810786,-2.488070648810786,2.360639145272827,2.360639145272827,2.360639145272827,0.0035525917369685473,0.0035525917369685473,0.0035525917369685473,-4.852262385820581,-4.852262385820581,-4.852262385820581,0.0,0.0,0.0,186.37451199412004
2024-03-08,188.90034537093993,174.31665961382217,198.7293039988055,178.15095544889934,200.3398235654273,-2.3307487772217015,-2.3307487772217015,-2.3307487772217015,2.3606391452728275,2.3606391452728275,2.3606391452728275,0.13175222946500806,0.13175222946500806,0.13175222946500806,-4.823140151959537,-4.823140151959537,-4.823140151959537,0.0,0.0,0.0,186.56959659371822
2024-03-11,189.01363355496727,174.78444044069494,199.69270343074766,177.95593954682326,200.8751453202324,-1.826108000990062,-1.826108000990062,-1.826108000990062,2.360639145272827,2.360639145272827,2.360639145272827,0.160906651440429,0.160906651440429,0.160906651440429,-4.347653797703318,-4.347653797703318,-4.347653797703318,0.0,0.0,0.0,187.1875255539772
2024-03-12,189.05139628297638,174.17427139850122,200.5663471662693,177.61251190946376,201.38297003220134,-1.574799196692235,-1.574799196692235,-1.574799196692235,2.3606391452728275,2.3606391452728275,2.3606391452728275,0.14327975862228085,0.14327975862228085,0.14327975862228085,-4.078718100587343,-4.078718100587343,-4.078718100587343,0.0,0.0,0.0,187.47659708628416
2024-03-13,189.0891590109855,174.98382605468188,200.54140653545133,177.3014925577777,201.87157598414606,-1.2542913312191142,-1.2542913312191142,-1.2542913312191142,2.360639145272827,2.360639145272827,2.360639145272827,0.15066952434565353,0.15066952434565353,0.15066952434565353,-3.765600000837595,-3.765600000837595,-3.765600000837595,0.0,0.0,0.0,187.83486767976638
2024-03-14,189.1269217389946,175.45013008233636,201.96124657780464,177.04601901304693,202.25306124491567,-1.0513357449657508,-1.0513357449657508,-1.0513357449657508,2.360639145272827,2.360639145272827,2.360639145272827,0.0035525917370992158,0.0035525917370992158,0.0035525917370992158,-3.4155274819756767,-3.4155274819756767,-3.4155274819756767,0.0,0.0,0.0,188.07558599402887
2024-03-15,189.16468446700372,175.1372770686722,202.10093081084923,176.8383011082579,202.69974995263752,-0.5435096342837039,-0.5435096342837039,-0.5435096342837039,2.3606391452728275,2.3606391452728275,2.3606391452728275,0.13175222946522042,0.13175222946522042,0.13175222946522042,-3.0359010090217513,-3.0359010090217513,-3.0359010090217513,0.0,0.0,0.0,188.62117483272002
2024-03-18,189.2779726510311,175.69627691427073,204.20809373067073,176.55354492109709,203.26977807857895,0.7286145170071895,0.7286145170071895,0.7286145170071895,2.3606391452728275,2.3606391452728275,2.3606391452728275,0.16090665143938057,0.16090665143938057,0.16090665143938057,-1.7929312797050183,-1.7929312797050183,-1.7929312797050183,0.0,0.0,0.0,190.0065871680383
2024-03-19,189.31573537904018,175.7292329692303,206.0600894598364,176.17123348561415,203.7338645309915,1.1368885048052308,1.1368885048052308,1.1368885048052308,2.3606391452728275,2.3606391452728275,2.3606391452728275,0.14327975862210626,0.14327975862210626,0.14327975862210626,-1.3670303990897024,-1.3670303990897024,-1.3670303990897024,0.0,0.0,0.0,190.4526238838454
2024-03-20,189.3534981070493,175.912807004508,206.71656790652472,175.8251014746446,203.98527521934906,1.5655095399075742,1.5655095399075742,1.5655095399075742,2.360639145272827,2.360639145272827,2.360639145272827,0.15066952434552014,0.15066952434552014,0.15066952434552014,-0.9457991297107731,-0.9457991297107731,-0.9457991297107731,0.0,0.0,0.0,190.91900764695686
2024-03-21,189.39126083505843,176.19809495457176,207.23310581412744,175.41802749864982,204.28593313242152,1.8295654694238943,1.8295654694238943,1.8295654694238943,2.360639145272827,2.360639145272827,2.360639145272827,0.0035525917370011527,0.0035525917370011527,0.0035525917370011527,-0.5346262675859341,-0.5346262675859341,-0.5346262675859341,0.0,0.0,0.0,191.22082630448233
2024-03-22,189.42902356306755,176.1330207715993,207.3929983667148,175.13988844859065,205.00273263008512,2.3541951192386517,2.3541951192386517,2.3541951192386517,2.3606391452728275,2.3606391452728275,2.3606391452728275,0.13175222946494194,0.13175222946494194,0.13175222946494194,-0.13819625549911788,-0.13819625549911788,-0.13819625549911788,0.0,0.0,0.0,191.7832186823062
2024-03-25,189.54231174709489,178.13357957945078,209.45196794707925,174.96161632181443,205.2481801180398,3.44884265546954,3.44884265546954,3.44884265546954,2.3606391452728275,2.3606391452728275,2.3606391452728275,0.16090665143977695,0.16090665143977695,0.16090665143977695,0.9272968587569358,0.9272968587569358,0.9272968587569358,0.0,0.0,0.0,192.99115440256443
2024-03-26,189.580074475104,177.925137212237,208.5334261813629,174.6749076035593,205.67928048388194,3.7372731322881565,3.7372731322881565,3.7372731322881565,2.3606391452728275,2.3606391452728275,2.3606391452728275,0.14327975862230213,0.14327975862230213,0.14327975862230213,1.233354228393027,1.233354228393027,1.233354228393027,0.0,0.0,0.0,193.31734760739215
2024-03-27,189.6178372031131,176.9979563775372,210.82394805283346,174.2885548115411,206.25213687815744,4.024165616492923,4.024165616492923,4.024165616492923,2.360639145272827,2.360639145272827,2.360639145272827,0.15066952434546543,0.15066952434546543,0.15066952434546543,1.5128569468746298,1.5128569468746298,1.5128569468746298,0.0,0.0,0.0,193.64200281960603
2024-03-28,189.65559993112223,176.2636175283295,212.0162190151159,173.89084378191282,206.84860302598307,4.129861385130888,4.129861385130888,4.129861385130888,2.360639145272827,2.360639145272827,2.360639145272827,0.0035525917373605844,0.0035525917373605844,0.0035525917373605844,1.7656696481206997,1.7656696481206997,1.7656696481206997,0.0,0.0,0.0,193.7854613162531
2024-03-29,189.69336265913134,176.2849296520103,212.39797011996856,173.2186936659294,207.49185856685813,4.484667780251758,4.484667780251758,4.484667780251758,2.3606391452728275,2.3606391452728275,2.3606391452728275,0.13175222946558177,0.13175222946558177,0.13175222946558177,1.9922764055133486,1.9922764055133486,1.9922764055133486,0.0,0.0,0.0,194.1780304393831
2024-04-01,189.80665084315868,176.62500234054968,213.28901099632822,172.78560538764572,208.22250135450247,5.04869410335918,5.04869410335918,5.04869410335918,2.3606391452728275,2.3606391452728275,2.3606391452728275,0.16090665143958444,0.16090665143958444,0.16090665143958444,2.527148306646769,2.527148306646769,2.527148306646769,0.0,0.0,0.0,194.85534494651785
2024-04-02,189.84441357116782,177.01164514784836,213.44493078000403,172.39285320151387,208.5641661940671,5.166919717328933,5.166919717328933,5.166919717328933,2.360639145272827,2.360639145272827,2.360639145272827,0.14327975862225414,0.14327975862225414,0.14327975862225414,2.663000813433851,2.663000813433851,2.663000813433851,0.0,0.0,0.0,195.01133328849676
2024-04-03,189.88217629917693,176.6234370718322,214.05319835226507,172.01173780077661,209.0727506962048,5.292400279299166,5.292400279299166,5.292400279299166,2.360639145272827,2.360639145272827,2.360639145272827,0.15066952434573205,0.15066952434573205,0.15066952434573205,2.781091609680607,2.781091609680607,2.781091609680607,0.0,0.0,0.0,195.1745765784761
2024-04-04,189.91993902718605,176.13404996817434,213.95939618839145,171.62407895295004,209.71548844530275,5.247772581459303,5.247772581459303,5.247772581459303,2.3606391452728275,2.3606391452728275,2.3606391452728275,0.003552591737262511,0.003552591737262511,0.003552591737262511,2.8835808444492135,2.8835808444492135,2.8835808444492135,0.0,0.0,0.0,195.16771160864536
2024-04-05,189.95770175519516,176.0749976275225,215.2929884216627,171.3941630962697,210.23289369912604,5.464933786604182,5.464933786604182,5.464933786604182,2.3606391452728275,2.3606391452728275,2.3606391452728275,0.13175222946530324,0.13175222946530324,0.13175222946530324,2.972542411866052,2.972542411866052,2.972542411866052,0.0,0.0,0.0,195.42263554179934
2024-04-08,190.0709899392225,175.61775406502989,215.95583505973462,171.06269629922085,210.70098051990757,5.697391861174444,5.697391861174444,5.697391861174444,2.3606391452728275,2.3606391452728275,2.3606391452728275,0.1609066514405698,0.1609066514405698,0.1609066514405698,3.1758460644610476,3.1758460644610476,3.1758460644610476,0.0,0.0,0.0,195.76838180039695
2024-04-09,190.1087526672316,175.38502408443495,217.74811279199864,170.68479528340575,211.29247505926543,5.730644044587296,5.730644044587296,5.730644044587296,2.360639145272827,2.360639145272827,2.360639145272827,0.1432797586220796,0.1432797586220796,0.1432797586220796,3.2267251406923894,3.2267251406923894,3.2267251406923894,0.0,0.0,0.0,195.83939671181892
2024-04-10,190.14651539524073,174.2233757354121,217.6068610335287,170.2729057407073,211.9200986508467,5.781658616235493,5.781658616235493,5.781658616235493,2.360639145272827,2.360639145272827,2.360639145272827,0.15066952434575598,0.15066952434575598,0.15066952434575598,3.27034994661691,3.27034994661691,3.27034994661691,0.0,0.0,0.0,195.92817401147622
2024-04-11,190.18427812324987,175.07927632949094,217.59400288050693,169.91589291931558,212.31566198387418,5.6709846158126505,5.6709846158126505,5.6709846158126505,2.3606391452728275,2.3606391452728275,2.3606391452728275,0.003552591737164448,0.003552591737164448,0.003552591737164448,3.3067928788026584,3.3067928788026584,3.3067928788026584,0.0,0.0,0.0,195.8552627390625
2024-04-12,190.22204085125898,175.22271992521377,219.89987459588565,169.4940583854408,212.66073358683076,5.828079388631836,5.828079388631836,5.828079388631836,2.360639145272827,2.360639145272827,2.360639145272827,0.1317522294650248,0.1317522294650248,0.1317522294650248,3.335688013893984,3.335688013893984,3.335688013893984,0.0,0.0,0.0,196.05012023989082
2024-04-15,190.33532903528632,175.1652297243711,218.5969812313847,169.21776391010172,213.28200267376758,5.888840837593379,5.888840837593379,5.888840837593379,2.3606391452728275,2.3606391452728275,2.3606391452728275,0.16090665144037727,0.16090665144037727,0.16090665144037727,3.3672950408801734,3.3672950408801734,3.3672950408801734,0.0,0.0,0.0,196.2241698728797
