changepoint_prior_scale,holidays_prior_scale,n_changepoints,seasonality_mode,seasonality_prior_scale,mse,rmse,mae,mape,r2
0.3,1.0,25,additive,0.01,49.88631294186571,7.063024348100869,6.005527305271851,0.03243975580392032,-1.6019621209861468
0.3,1.0,25,additive,0.1,61.60766901143407,7.849055294201594,6.638030185426658,0.03587635210939958,-2.2133226866617246
0.3,1.0,25,additive,1.0,65.37090452429436,8.085227549320697,6.879762286420201,0.037172522858553145,-2.4096049067613157
0.3,1.0,25,additive,10.0,55.25728375904659,7.433524316167035,6.29925431930975,0.03403951827145917,-1.8821003351594872
0.3,1.0,25,multiplicative,0.01,36.65141907217272,6.0540415485998045,5.3811997947542,0.028880553269957816,-0.9116586991970235
0.3,1.0,25,multiplicative,0.1,44.45927707536131,6.667779021185488,6.0387313791309465,0.03214873341230109,-1.318899675173939
0.3,1.0,25,multiplicative,1.0,126.70628695426701,11.256388717269274,9.769874189695727,0.051616390976128926,-5.608725714606279
0.3,1.0,25,multiplicative,10.0,203.24477720689652,14.256394256855291,11.663606517194626,0.06143600095976839,-9.600807724493162
0.3,1.0,50,additive,0.01,40.04562391516773,6.328161179613532,5.268562699143114,0.028441694449039597,-1.088693078198585
0.3,1.0,50,additive,0.1,91.02150140046027,9.540518927210421,8.692518758116906,0.04663669419457758,-3.74748452777572
0.3,1.0,50,additive,1.0,106.99166996214171,10.343677777374047,9.555490755459157,0.05120974956526363,-4.58045395792148
0.3,1.0,50,additive,10.0,102.92054313664569,10.144976251162232,9.341054631164942,0.05007488501315895,-4.368112793281481
0.3,1.0,50,multiplicative,0.01,28.552926141555993,5.343493814121618,4.580377046832612,0.024601544673265023,-0.4892588343865145
0.3,1.0,50,multiplicative,0.1,34.61470385516693,5.8834262003671745,5.000715761833186,0.026938853623167298,-0.8054280412596291
0.3,1.0,50,multiplicative,1.0,45.85227048930356,6.771430461084538,5.695080631891722,0.030759575764915333,-1.391555196981788
0.3,1.0,50,multiplicative,10.0,55.52179595359243,7.451294917904701,6.325014624567243,0.03415352219992227,-1.8958967187797646
0.3,10.0,10,additive,0.01,72.40458783689392,8.509088543251499,7.48366728821376,0.04014971833608167,-2.7764666063165357
0.3,10.0,10,additive,0.1,263.20523607267927,16.22360120542536,15.414785198518004,0.08224257354560466,-12.72821549478728
0.3,10.0,10,additive,1.0,268.31644622521696,16.38036770726521,15.57307179958669,0.08308298433267332,-12.994805154856985
0.3,10.0,10,additive,10.0,257.9948536839586,16.06221820558912,15.255437701542776,0.08139740862958349,-12.45645322550305
0.3,10.0,10,multiplicative,0.01,47.804038254659076,6.9140464457985145,5.512519081667337,0.02969762461461139,-1.4933551796811493
0.3,10.0,10,multiplicative,0.1,328.5246572296928,18.125249163244426,17.108573323112363,0.09121721411287595,-16.135135140529574
0.3,10.0,10,multiplicative,1.0,571.0692118715864,23.897054460154422,22.71756377550646,0.12096640494627622,-28.78573420494821
0.3,10.0,10,multiplicative,10.0,595.4704108211483,24.402262411939354,23.204322470115404,0.12354826373658234,-30.058447934010438
0.3,10.0,25,additive,0.01,47.07280697343585,6.860962539865369,5.837011728758337,0.03152228791097835,-1.4552157385554803
0.3,10.0,25,additive,0.1,60.52553811315841,7.779816071936303,6.578169969537697,0.03555162058787423,-2.156881080914209
0.3,10.0,25,additive,1.0,62.195367791124845,7.886403983510156,6.670619973337717,0.03605254021455192,-2.2439757831350433
0.3,10.0,25,additive,10.0,64.2604909928637,8.016264154384116,6.8241554599168985,0.03686791564802897,-2.351688140076634
0.3,10.0,25,multiplicative,0.01,35.410461593021395,5.950669003819772,5.311071668669017,0.02848910837502027,-0.8469330427174799
0.3,10.0,25,multiplicative,0.1,49.331217216009875,7.023618527227249,6.284917824097722,0.03337480531471623,-1.5730095292425688
0.3,10.0,25,multiplicative,1.0,109.2509185717921,10.45231642133896,9.307803722782563,0.049248553914178386,-4.69829147602091
0.3,10.0,25,multiplicative,10.0,174.16120696912162,13.197015078006148,10.963900774742974,0.057792775690033174,-8.083871642447646
0.3,10.0,50,additive,0.01,38.82976300108364,6.231353223905995,5.203498108334444,0.02808379044215609,-1.0252764042399165
0.3,10.0,50,additive,0.1,107.53595246624798,10.369954313604664,9.587174575776983,0.05138014095606512,-4.608842555420163
0.3,10.0,50,additive,1.0,104.37053242478244,10.216189721455962,9.416417213912036,0.05047381186019466,-4.443741096539012
0.3,10.0,50,additive,10.0,112.1528103242534,10.590222392577665,9.814388843774102,0.052585094965056166,-4.849647869665503
0.3,10.0,50,multiplicative,0.01,28.323591396996417,5.321991299973762,4.5640891316880685,0.02451076384175866,-0.4772972304278209
0.3,10.0,50,multiplicative,0.1,35.85468706003661,5.987878343790612,5.064865283969117,0.027292350365052488,-0.8701028817011294
0.3,10.0,50,multiplicative,1.0,34.23822224643615,5.851343627444567,5.0475287307369054,0.027193746900402778,-0.7857915753154139
0.3,10.0,50,multiplicative,10.0,53.26354307950134,7.29818765718595,6.156644427068145,0.033260549322474575,-1.7781111360921744
0.15,0.01,10,additive,0.01,66.79499802661859,8.172820689738554,7.129369639683743,0.038285670432658535,-2.4838825418735397
0.15,0.01,10,additive,0.1,207.31282385985392,14.398361846399538,13.602776734634578,0.07263317843308578,-9.81298823399954
0.15,0.01,10,additive,1.0,202.23619338257785,14.220977230224998,13.417793724448215,0.0716493645615214,-9.548202174955463
0.15,0.01,10,additive,10.0,198.298441788108,14.08184795359288,13.273449846138025,0.07088176923537366,-9.342817573720186
0.15,0.01,10,multiplicative,0.01,51.02331153171593,7.143060375757434,5.778272272145332,0.031131105572225173,-1.6612655067836202
0.15,0.01,10,multiplicative,0.1,256.6163751416757,16.01925014292728,15.054799298890023,0.08033710502607845,-12.384554767988423
0.15,0.01,10,multiplicative,1.0,374.7393432975315,19.358185434010377,18.34918391920665,0.09781654966176598,-18.54559314976174
0.15,0.01,10,multiplicative,10.0,382.60268213683787,19.560232159584352,18.552864876116114,0.09889928133348176,-18.955727886081043
0.15,0.01,25,additive,0.01,53.42238657178357,7.30906194882651,6.165173124287833,0.033312514544552085,-1.7863960688865697
0.15,0.01,25,additive,0.1,56.392561801724,7.509498105847287,6.33874278409786,0.034254109815898555,-1.9413139809399693
0.15,0.01,25,additive,1.0,58.5784222275704,7.6536541748089455,6.467849496696777,0.03494816548051066,-2.0553237301961
0.15,0.01,25,additive,10.0,55.36406108035467,7.440702996381099,6.278679966294342,0.03392904429609193,-1.8876696091554979
0.15,0.01,25,multiplicative,0.01,35.660677271373316,5.971656158166955,5.200336112468557,0.02797958765257664,-0.8599837509930592
0.15,0.01,25,multiplicative,0.1,33.199207608867184,5.761875355200526,5.209606233766523,0.02782616564139344,-0.731598820415787
0.15,0.01,25,multiplicative,1.0,118.7172652625943,10.895745282567608,9.24517798350889,0.04877963497724693,-5.192035632705597
0.15,0.01,25,multiplicative,10.0,175.87092058456355,13.26163340560142,10.863234432728902,0.057211024810312934,-8.173046604531901
0.15,0.01,50,additive,0.01,43.16717229657079,6.570172927448013,5.482419973498418,0.02960217388859873,-1.2515062862362565
0.15,0.01,50,additive,0.1,78.19340241771745,8.842703343306132,7.925895550605292,0.042610502009383655,-3.078398646919891
0.15,0.01,50,additive,1.0,82.02652986767914,9.05684988655985,8.16763067936527,0.043903092600688635,-3.2783262792012193
0.15,0.01,50,additive,10.0,74.52760340070674,8.63293712479749,7.68671584183991,0.0413467279498654,-2.8871985035754553
0.15,0.01,50,multiplicative,0.01,27.542328343121522,5.248078538200579,4.583791287248971,0.024577466793659897,-0.4365482403175005
0.15,0.01,50,multiplicative,0.1,38.364735386471956,6.193927299094812,5.095515473289858,0.027460387280455096,-1.0010215702568521
0.15,0.01,50,multiplicative,1.0,33.976173699314195,5.8289084483558495,5.015934887653939,0.027029123476828936,-0.772123690213034
0.15,0.01,50,multiplicative,10.0,37.31695908104046,6.108760846607146,5.2718159523511625,0.028427683637195507,-0.9463718257231841
0.15,0.1,10,additive,0.01,59.708353609143465,7.727118066209644,6.6250093751246535,0.03559647979263304,-2.11425850570442
0.15,0.1,10,additive,0.1,192.55754348536396,13.876510493829635,13.056853503754699,0.06972260362656953,-9.04338474248287
0.15,0.1,10,additive,1.0,201.5896709639075,14.19822774024658,13.38365503781669,0.07145841644884413,-9.514480964776853
0.15,0.1,10,additive,10.0,203.41810223113256,14.262471813508785,13.439141777421728,0.07175049887508458,-9.60984798265389
0.15,0.1,10,multiplicative,0.01,48.32880043002305,6.951891859776233,5.558351775533067,0.02994481019880353,-1.5207256390777881
0.15,0.1,10,multiplicative,0.1,254.14625368105044,15.941965176258869,14.942960260510842,0.07972653518117219,-12.255718578345148
0.15,0.1,10,multiplicative,1.0,375.64577952961184,19.3815835145019,18.357537027321104,0.09785208895098493,-18.592870901952224
0.15,0.1,10,multiplicative,10.0,431.15965228278964,20.764384225947797,19.711801418063352,0.10503794826704378,-21.488354363745447
0.15,0.1,25,additive,0.01,50.824435155824844,7.129125833917146,6.013341088662548,0.03248885382999649,-1.6508925454178316
