ds,yhat,yhat_lower,yhat_upper,Close,model
2021-02-11,134.88279897082504,130.4184223301413,139.53332695044134,135.1300048828125,prophet
2021-02-12,134.58951647871774,129.6140308910966,139.0318866513633,135.3699951171875,prophet
2021-02-16,131.1532903925801,126.75460324918431,135.4367902641046,133.19000244140625,prophet
2021-02-17,131.4708839013952,126.68590818034023,135.78224028618794,130.83999633789062,prophet
2021-02-18,130.57833292794027,126.47375741814169,135.21932667663685,129.7100067138672,prophet
2021-02-19,129.94266272372792,125.1405541951665,134.65337655782884,129.8699951171875,prophet
2021-02-22,127.43210659872449,123.00431459069547,131.90765021475227,126.0,prophet
2021-02-23,126.78527034273645,122.08765802555887,131.43263059414852,125.86000061035156,prophet
2021-02-24,125.95766918850057,121.55255005071486,130.4122534356091,125.3499984741211,prophet
2021-02-25,125.08050474314493,120.63476127234493,129.61765189958106,120.98999786376953,prophet
2021-02-26,124.5225416911764,119.96824906306006,128.93204990010358,121.26000213623047,prophet
2021-03-01,122.60816875836443,118.20177179781027,127.23947268850512,127.79000091552734,prophet
2021-03-02,122.26621464772589,117.98326904663234,126.6641051417147,125.12000274658203,prophet
2021-03-03,121.78947179646693,117.42727872346846,126.04585442666772,122.05999755859375,prophet
2021-03-04,121.30212752819573,116.6495285345891,125.89931831539424,120.12999725341797,prophet
2021-03-05,121.16405764224027,116.10748426566147,125.54678615501935,121.41999816894531,prophet
2021-03-08,120.62795795189659,116.0079307099346,125.28643900002794,116.36000061035156,prophet
2021-03-09,120.75762563241278,116.47575066253613,125.03748782153173,121.08999633789062,prophet
2021-03-10,120.74775248972688,116.18832595086617,125.41877133323341,119.9800033569336,prophet
2021-03-11,120.71481980090873,116.75385110950009,124.96981566067204,121.95999908447266,prophet
2021-03-12,121.01016192602036,116.25624388103454,125.56281112552769,121.02999877929688,prophet
2021-03-15,121.60471447807353,117.31657427686905,126.09234761921846,123.98999786376953,prophet
2021-03-16,122.10276051502028,117.53651202908658,127.0031398586004,125.56999969482422,prophet
2021-03-17,122.42131110543741,117.93125059329037,126.64304760434383,124.76000213623047,prophet
2021-03-18,122.67425414735479,118.14419302171929,127.33937958548799,120.52999877929688,prophet
2021-03-19,123.21066264232108,118.53824469211209,127.59965927229352,119.98999786376953,prophet
2021-03-22,124.27201785325656,119.8024372006406,128.72373162060632,123.38999938964844,prophet
2021-03-23,124.7796754169811,120.63116938072272,129.34447458356968,122.54000091552734,prophet
2021-03-24,125.07167867007423,120.63611426948181,129.28990719314913,120.08999633789062,prophet
2021-03-25,125.26510664606273,121.0114334976934,129.90313624652336,120.58999633789062,prophet
2021-03-26,125.71220622742636,121.25804432923046,129.7689247934208,121.20999908447266,prophet
2021-03-29,126.37350155081508,122.06868851839353,130.58882417572656,121.38999938964844,prophet
2021-03-30,126.71778758322769,122.29534297174253,130.9611165427484,119.9000015258789,prophet
2021-03-31,126.8391729894103,122.56222394443762,131.50581177325367,122.1500015258789,prophet
2021-04-01,127.08132611086967,122.58840686582388,131.47255412134623,123.0,prophet
2021-04-05,128.42076497924384,123.89401854949297,132.60954803705536,125.9000015258789,prophet
2021-04-06,128.8457284445217,124.14394395869073,133.34510909828435,126.20999908447266,prophet
2021-04-07,129.0581097582257,124.56017431914138,133.35712224415926,127.9000015258789,prophet
2021-04-08,129.17987507038947,124.87563527784062,133.72999064592972,130.36000061035156,prophet
2021-04-09,129.57096535698014,125.32204980682864,134.23826794141073,133.0,prophet
2021-04-12,130.1600300957244,125.79058825367387,134.85926661253555,131.24000549316406,prophet
2021-04-13,130.52117443474674,125.9115961367228,134.79259156207058,134.42999267578125,prophet
2021-04-14,130.6745206400467,126.21240907060726,134.83713256585432,132.02999877929688,prophet
2021-04-15,130.74134756082358,126.19505399314455,135.060051454833,134.5,prophet
2021-04-16,131.08322961586907,126.5859936442354,135.4182880921935,134.16000366210938,prophet
2021-04-19,131.5159182354126,126.99747584306824,135.63361109189563,134.83999633789062,prophet
2021-04-20,131.59756951615356,127.24423442078272,135.96479204544653,133.11000061035156,prophet
2021-04-21,131.4634639339324,126.76440751384484,135.89878989178,133.5,prophet
2021-04-22,131.23549973664015,126.87831137513118,135.6731901967961,131.94000244140625,prophet
2021-04-23,131.27622806483595,126.89647550929601,136.0120615940204,134.32000732421875,prophet
2021-04-26,130.75641323414533,126.10918245924243,135.0137863378602,134.72000122070312,prophet
2021-04-27,130.72841052164958,126.54552626404757,135.11281126870023,134.38999938964844,prophet
2021-04-28,130.48007068683327,125.8265555712422,134.84589588904956,133.5800018310547,prophet
2021-04-29,130.13480334071252,125.48893790180361,134.75456615289022,133.47999572753906,prophet
2021-04-30,130.0565692103928,125.45754106963655,134.33061304961038,131.4600067138672,prophet
2021-05-03,129.1973294463635,124.44986105347982,134.1470827952989,132.5399932861328,prophet
2021-05-04,129.06991483739105,124.1267661902437,133.49287872205974,127.8499984741211,prophet
2021-05-05,128.73385490704126,124.32500050351975,133.03403304930998,128.10000610351562,prophet
2021-05-06,128.26719464791466,124.11191064995432,132.549599372867,129.74000549316406,prophet
2021-05-07,128.0833027974739,123.37357876944684,132.538427799242,130.2100067138672,prophet
2021-05-10,127.02526383078916,122.45483104001492,131.7085007553414,126.8499984741211,prophet
2021-05-11,126.87445226189928,122.31052174685297,131.77868685526718,125.91000366210938,prophet
2021-05-12,126.53876565568366,122.2712625638969,131.09685821242684,122.7699966430664,prophet
2021-05-13,126.14360999014163,121.79107573552358,130.45429528158292,124.97000122070312,prophet
2021-05-14,126.05249311490843,121.84412223561496,130.4799329939668,127.44999694824219,prophet
2021-05-17,125.39910429319238,121.05367419190378,129.931779147612,126.2699966430664,prophet
2021-05-18,125.41797112067968,121.05191446438317,130.01530651792675,124.8499984741211,prophet
2021-05-19,125.26679931690512,120.7612833331901,130.01568137363515,124.69000244140625,prophet
2021-05-20,125.06772150928309,120.41541817061282,129.79398058227466,127.30999755859375,prophet
2021-05-21,125.1797205244561,120.63114302026725,129.90136777220036,125.43000030517578,prophet
2021-05-24,125.15598878463736,120.84526562135508,129.5709013966231,127.0999984741211,prophet
2021-05-25,125.37933029487385,120.95855150094238,129.88731415751212,126.9000015258789,prophet
2021-05-26,125.42605720041779,121.22663861100868,130.01968496938417,126.8499984741211,prophet
2021-05-27,125.41495762531332,120.66746720027767,129.87594160684435,125.27999877929688,prophet
2021-05-28,125.70089832455655,121.65030808824788,130.07823788894925,124.61000061035156,prophet
2021-06-01,127.68545272992516,123.37846309806349,132.17436376872604,124.27999877929688,prophet
2021-06-02,126.56255114617403,122.26179186757881,131.1349632877431,125.05999755859375,prophet
2021-06-03,126.61619439682505,122.31596627489839,130.96878104076055,123.54000091552734,prophet
2021-06-04,126.94559744338589,122.42530293766468,131.5071244401657,125.88999938964844,prophet
2021-06-07,127.36950623449721,122.76091536455932,131.70684302468692,125.9000015258789,prophet
2021-06-08,127.67057369724868,123.17225846045828,132.4022980399193,126.73999786376953,prophet
2021-06-09,127.76351951439594,122.99009109324967,132.48494533337117,127.12999725341797,prophet
2021-06-10,128.11965523432247,123.69866034198711,132.72156116323055,126.11000061035156,prophet
2021-06-11,128.74377289403108,124.56881114083681,133.1099931647509,127.3499984741211,prophet
2021-06-14,130.0315312874675,125.71619077527559,134.57467123475237,130.47999572753906,prophet
2021-06-15,130.6235659631924,126.26263892946085,135.03066486118362,129.63999938964844,prophet
2021-06-16,131.00968533793906,126.65592437291306,134.98948847995945,130.14999389648438,prophet
2021-06-17,131.79715582051918,127.01815274846183,136.1729690545476,131.7899932861328,prophet
2021-06-21,133.1015353234922,128.6731378408667,137.29385576534835,132.3000030517578,prophet
2021-06-22,133.69115464755546,129.4674340967643,138.42937261461472,133.97999572753906,prophet
2021-06-23,134.08329713383418,129.59237317844043,138.70254988781204,133.6999969482422,prophet
2021-06-24,134.40177617223875,130.1182807065731,139.14003270666447,133.41000366210938,prophet
2021-06-25,135.01398996281944,130.48478138571755,139.46321844489646,133.11000061035156,prophet
2021-06-28,136.51372764641846,132.18716893562365,140.89970850918976,134.77999877929688,prophet
2021-06-29,137.21590546497552,132.71481700310565,141.53945667973014,136.3300018310547,prophet
2021-06-30,137.7203201475159,133.21818205159624,142.11992773662985,136.9600067138672,prophet
2021-07-01,138.15034974885876,133.56731281059757,142.43282629268327,137.27000427246094,prophet
2021-07-02,138.87715752932777,134.27793955085548,143.4467935812575,139.9600067138672,prophet
2021-07-06,142.02546956054667,137.65369675368046,146.32947773433253,142.02000427246094,prophet
2021-07-07,141.77204716224446,137.41611722435874,145.83109302290694,144.57000732421875,prophet
2021-07-08,142.19842128770978,137.61359809926444,146.6132539973074,143.24000549316406,prophet
2021-07-09,142.90879700924242,138.48317059535543,147.67748516258132,145.11000061035156,prophet
2021-07-12,144.37479500935802,139.71288088349885,149.1486106911138,144.5,prophet
2021-07-13,145.00942049321134,140.81158025742022,149.7265931670038,145.63999938964844,prophet
2021-07-14,145.4038481734908,140.7394025062402,149.78464261845065,149.14999389648438,prophet
2021-07-15,145.6840189677625,140.59099858262275,149.79092973977754,148.47999572753906,prophet
2021-07-16,146.232575328934,141.6770019603719,150.7760947958887,146.38999938964844,prophet
2021-07-19,147.0939591059115,142.60153642620847,151.5965755300182,142.4499969482422,prophet
2021-07-20,147.49967658535186,143.15866279793656,152.37055694173947,146.14999389648438,prophet
2021-07-21,147.65032124934623,143.04031286269293,152.24402358913915,145.39999389648438,prophet
2021-07-22,147.67664958609367,142.95924404301076,152.2206085136887,146.8000030517578,prophet
2021-07-23,147.97045971020592,143.7128106519868,152.21508067632055,148.55999755859375,prophet
2021-07-26,148.0546074817669,143.65695727370536,152.4823673852466,148.99000549316406,prophet
2021-07-27,148.21376345306368,143.93419608558344,152.77152248470588,146.77000427246094,prophet
2021-07-28,148.12434773128007,143.8952141980921,152.412290168805,144.97999572753906,prophet
2021-07-29,147.92226525416567,143.63893705597923,152.260160709771,145.63999938964844,prophet
2021-07-30,148.00843794714305,143.48410014733443,152.1368889447347,145.86000061035156,prophet
2021-08-02,147.58097971321268,142.94857333018726,152.17367086334096,145.52000427246094,prophet
2021-08-03,147.61987994390824,143.40522239502067,151.84620571205141,147.36000061035156,prophet
2021-08-04,147.43293647535657,142.93371596446624,151.6843846807473,146.9499969482422,prophet
2021-08-05,147.15916869816598,142.90539428535388,151.7178278115257,147.05999755859375,prophet
2021-08-06,147.20633620768953,142.28377403323788,151.39783304425947,146.13999938964844,prophet
2021-08-09,146.81874139338973,142.47284927780288,151.29823482617553,146.08999633789062,prophet
2021-08-10,146.9270648762563,142.490253058588,151.8413879018783,145.60000610351562,prophet
2021-08-11,146.83033322603808,142.21734134765953,151.43508575291176,145.86000061035156,prophet
2021-08-12,146.66773872058954,142.16349937614518,151.04717903636285,148.88999938964844,prophet
2021-08-13,146.85099038373258,142.26027008930288,151.0244071553837,149.10000610351562,prophet
2021-08-16,146.9548325766816,142.7004982739816,151.4618386108514,151.1199951171875,prophet
2021-08-17,147.25043561989497,142.61446394234616,151.60494567017753,150.19000244140625,prophet
2021-08-18,147.34199812659287,143.17792267420788,151.94754297500563,146.36000061035156,prophet
2021-08-19,147.36726986293002,143.2620862932092,152.02232869261735,146.6999969482422,prophet
2021-08-20,147.74063946861432,143.1515810906968,152.25605677701947,148.19000244140625,prophet
2021-08-23,148.35507451382017,143.87944656461588,152.94535265024385,149.7100067138672,prophet
2021-08-24,148.79638546888165,143.68369954966906,153.52494009048095,149.6199951171875,prophet
2021-08-25,149.01157794956978,144.6193530202861,153.57338643021885,148.36000061035156,prophet
2021-08-26,149.13811270504718,144.6206846056705,153.6097285594277,147.5399932861328,prophet
2021-08-27,149.59461141888852,145.01429960508875,153.83429559749283,148.60000610351562,prophet
2021-08-30,150.29741162912453,145.95742408887787,154.54619304224425,153.1199951171875,prophet
2021-08-31,150.71856482305867,146.29245986970042,155.30571326434506,151.8300018310547,prophet
2021-09-01,150.88393763588346,146.4816306324508,155.30919283510488,152.50999450683594,prophet
2021-09-02,150.93398249661448,146.27529361171435,155.47945446394488,153.64999389648438,prophet
2021-09-03,151.01378345508425,146.71905005155608,155.2820314886515,154.3000030517578,prophet
2021-09-07,153.3590744701054,148.91092798393032,157.87442398888155,156.69000244140625,prophet
2021-09-08,150.13970231279856,145.18487340911537,154.64708952376301,155.11000061035156,prophet
2021-09-09,149.72576908117847,145.61598154992677,154.14768616170866,154.07000732421875,prophet
2021-09-10,149.62163087363257,145.03922206949244,154.33307704583072,148.97000122070312,prophet
2021-09-13,148.5409317917761,144.02047097263207,152.87270015631523,149.5500030517578,prophet
2021-09-14,148.36077329023288,144.1494270587837,153.02833173246893,148.1199951171875,prophet
2021-09-15,147.93024419703326,143.79818694859352,152.41008483344208,149.02999877929688,prophet
2021-09-16,147.39848013099206,142.9555404110618,152.07423385051823,148.7899932861328,prophet
2021-09-17,147.19948815443402,142.61180446403685,151.1567758259891,146.05999755859375,prophet
2021-09-20,145.98874548658213,141.54368308964595,150.46187815879617,142.94000244140625,prophet
2021-09-21,145.82181914639915,141.32258460820768,150.30669521767265,143.42999267578125,prophet
2021-09-22,145.43312614669972,140.991022530514,149.75449763544268,145.85000610351562,prophet
2021-09-23,144.97169829887514,140.3109993756013,149.6134461835799,146.8300018310547,prophet
2021-09-24,144.87132427199953,140.5934657250185,149.54034422227326,146.9199981689453,prophet
2021-09-27,144.10530399322178,139.82289203437898,148.93156599963802,145.3699951171875,prophet
2021-09-28,144.12898595693827,139.37878271180003,148.3960202983648,141.91000366210938,prophet
2021-09-29,143.94659805795303,139.4162671210589,148.1031941290811,142.8300018310547,prophet
2021-09-30,143.70396930950025,139.15055781473166,147.92034104205595,141.5,prophet
2021-10-01,143.83192549359052,139.46336304630844,148.1925177188049,142.64999389648438,prophet
2021-10-04,143.76637948612003,139.01946714664214,148.2302818016367,139.13999938964844,prophet
2021-10-05,144.0170107889621,139.46987542336433,148.4838527815092,141.11000061035156,prophet
2021-10-06,144.05195598492395,139.4338880150402,148.5385012436299,142.0,prophet
2021-10-07,144.0141765450673,139.62139377976362,148.49117235769094,143.2899932861328,prophet
2021-10-08,144.33243477789924,139.743407757449,149.12786922862085,142.89999389648438,prophet
2021-10-12,144.08777445325137,139.5360203249248,148.42041280462794,141.50999450683594,prophet
2021-10-13,145.21302324786248,140.5460832361984,149.5266917304587,140.91000366210938,prophet
2021-10-14,145.24376665215536,140.61069569123774,149.45074912523975,143.75999450683594,prophet
2021-10-15,145.610683290362,141.38739967480086,150.03500346332893,144.83999633789062,prophet
2021-10-18,146.04262342369535,141.48617069117907,150.3854685151526,146.5500030517578,prophet
2021-10-19,146.3903621733234,141.91853694254357,150.6929771430159,148.75999450683594,prophet
2021-10-20,146.49072396510093,141.63133816313896,150.85576670428907,149.25999450683594,prophet
2021-10-21,146.49055362982116,141.99498616988595,150.81722388122134,149.47999572753906,prophet
2021-10-22,146.8240408423314,142.19510772866224,150.7331879370499,148.69000244140625,prophet
2021-10-25,147.16888373355567,142.5421013173137,151.24783481034623,148.63999938964844,prophet
2021-10-26,147.50284920302695,142.9564351344504,152.1068558732304,149.32000732421875,prophet
2021-10-27,147.60103974055917,143.0913820567329,151.91639964862742,148.85000610351562,prophet
2021-10-28,147.6127205184486,143.03401240960554,152.0588542121886,152.57000732421875,prophet
2021-10-29,147.9745132170365,143.48837700121553,152.4658975678051,149.8000030517578,prophet
2021-11-01,148.50914281624534,144.18433601986942,152.83558023457675,148.9600067138672,prophet
2021-11-02,148.9427514522179,144.51399214713615,153.65001473002462,150.02000427246094,prophet
2021-11-03,149.15725815146828,144.76990519195186,153.46612831815452,151.49000549316406,prophet
2021-11-04,149.3007698008104,144.96294978622385,153.7101154429987,150.9600067138672,prophet
2021-11-05,149.80870077115694,145.23131949294168,154.11212608934946,151.27999877929688,prophet
2021-11-08,150.838428754009,146.18029557547095,155.84975368769878,150.44000244140625,prophet
2021-11-09,151.44662960408039,147.10907002973153,156.06747376721262,150.80999755859375,prophet
2021-11-10,150.47491145646433,146.02972939390597,154.97976777256272,147.9199981689453,prophet
2021-11-12,149.98950418876578,145.55426321835148,154.61716196268802,149.99000549316406,prophet
2021-11-15,155.5545344429049,151.03147256655237,160.0540259647828,150.0,prophet
2021-11-16,156.52910523365387,152.105562010794,161.00142959784915,151.0,prophet
2021-11-17,157.26022620912485,153.0325275955274,161.61115683162026,153.49000549316406,prophet
2021-11-18,157.8919851402831,153.4566583930219,162.22761588058424,157.8699951171875,prophet
2021-11-19,158.86254562693026,154.72613099531466,163.454893027594,160.5500030517578,prophet
2021-11-22,161.0432351218453,156.57112266790887,165.63695756399795,161.02000427246094,prophet
2021-11-23,161.95644420396022,157.57196185048255,166.3288000222737,161.41000366210938,prophet
2021-11-24,164.57324986668976,160.23822493071478,168.85504275053478,161.94000244140625,prophet
2021-11-26,162.17327817843943,157.78558998198682,166.7090458846716,156.80999755859375,prophet
2021-11-29,165.66184426425963,161.4289781057976,170.0774707248407,160.24000549316406,prophet
2021-11-30,166.4253692044852,161.9850557455689,170.77439767345967,165.3000030517578,prophet
2021-12-01,166.90984855274226,162.5111931964993,171.5330957623036,164.77000427246094,prophet
2021-12-02,167.2680126201437,162.87549791855017,171.88929853483316,163.75999450683594,prophet
2021-12-03,167.95495477312573,163.69917626888773,172.66089608484853,161.83999633789062,prophet
2021-12-06,169.20194903707957,164.83143811200375,173.45550121881587,165.32000732421875,prophet
2021-12-07,169.8045288678615,165.47585905286365,174.24217789281084,171.17999267578125,prophet
2021-12-08,170.134364756217,165.51500637843236,174.6755013662727,175.0800018310547,prophet
2021-12-09,170.3469452950582,166.10865588566315,174.68788626019787,174.55999755859375,prophet
2021-12-10,170.9038635174073,166.2256201889696,175.09215656055054,179.4499969482422,prophet
2021-12-13,171.8089669679775,167.47530387568952,176.648312103325,175.74000549316406,prophet
2021-12-14,172.31599330128248,168.72667028428526,176.94346467806176,174.3300018310547,prophet
2021-12-15,172.5514992145595,168.0442573241508,177.33016167333082,179.3000030517578,prophet
2021-12-16,172.67107403166474,168.2667403332298,177.20745808931576,172.25999450683594,prophet
2021-12-17,173.14051707021264,168.7097160193608,177.65684906742447,171.13999938964844,prophet
2021-12-20,173.75539389857022,169.44843519674785,178.15351655422995,169.75,prophet
2021-12-21,174.15629182769092,169.78229667095997,178.86662900177623,172.99000549316406,prophet
2021-12-22,174.2732953432663,169.8698975639878,178.61811211287156,175.63999938964844,prophet
2021-12-23,176.27861131549886,171.88794933973892,180.88628139817183,176.27999877929688,prophet
2021-12-27,174.74183799344257,170.2599938415815,179.48990492655216,180.3300018310547,prophet
2021-12-28,174.9743962630402,170.74473761782627,179.62761680079626,179.2899932861328,prophet
2021-12-29,174.91593344422424,170.81935641198135,179.41311388509962,179.3800048828125,prophet
2021-12-30,178.20022506945955,173.70370435499345,182.70427682361148,178.1999969482422,prophet
2022-01-03,174.58052649095896,170.43288923762685,179.345121309396,182.00999450683594,prophet
2022-01-04,174.16895990638403,169.85755695076708,178.63588170765144,179.6999969482422,prophet
2022-01-05,173.49094763874498,168.84500276610748,177.9605379811097,174.9199981689453,prophet
2022-01-06,172.71605414671842,168.1375182771575,177.2747087660088,172.0,prophet
2022-01-07,172.33147217133424,168.02848680489188,176.45516608314674,172.1699981689453,prophet
2022-01-10,170.61483849098744,165.87789888553598,175.4223474958202,172.19000244140625,prophet
2022-01-11,170.35256989537342,165.8721185387158,174.84647739935198,175.0800018310547,prophet
2022-01-12,169.86931210964778,165.18519523845086,174.09418612382296,175.52999877929688,prophet
2022-01-13,169.33253447267862,165.18371957897054,174.0251149727277,172.19000244140625,prophet
2022-01-14,169.22375884796674,164.8907787162282,173.6559178155936,173.07000732421875,prophet
2022-01-18,168.33581314241852,163.88994161815566,172.89932566164356,169.8000030517578,prophet
2022-01-19,168.6274994685157,164.22281986425924,172.93499443912876,166.22999572753906,prophet
2022-01-20,168.52201179252702,164.0654616515481,172.99560115176155,164.50999450683594,prophet
2022-01-21,168.86168259422988,164.73851970603215,173.67330288282847,162.41000366210938,prophet
2022-01-24,169.47309099913684,164.89277738154738,173.79423113109007,161.6199951171875,prophet
2022-01-25,169.98726864449497,165.3769192116924,174.32671684926495,159.77999877929688,prophet
2022-01-26,170.2630845237436,165.68550999799854,174.54533074424472,159.69000244140625,prophet
2022-01-27,170.45071303725288,166.05369886777666,174.96511641134833,159.22000122070312,prophet
2022-01-28,171.00966533443014,166.7688743311002,175.6607341112685,170.3300018310547,prophet
2022-01-31,171.9086621262077,167.37971764401794,176.27909724332142,174.77999877929688,prophet
2022-02-01,172.37864786511958,168.42083382204538,177.06247852924204,174.61000061035156,prophet
2022-02-02,172.53964157501463,168.26418473605648,176.82739619792105,175.83999633789062,prophet
2022-02-03,172.54057614866693,167.39726535445044,177.01629087308112,172.89999389648438,prophet
2022-02-04,172.83878760792973,168.3620643351058,177.50387721850802,172.38999938964844,prophet
2022-02-07,172.56765306123765,167.92408843896743,177.02863652152894,171.66000366210938,prophet
2022-02-08,172.8531866714931,168.30961998406823,177.25778968608466,174.8300018310547,prophet
2022-02-09,172.78654612909153,168.30008648519336,177.1778863001293,176.27999877929688,prophet
2022-02-10,172.52313500734044,167.7135221492955,177.04282244030745,172.1199951171875,prophet
2022-02-11,172.52866190233075,168.1467783595557,176.97376129646446,168.63999938964844,prophet
2022-02-14,171.31291519248546,166.70730940712716,175.90038508028678,168.8800048828125,prophet
2022-02-15,170.97662901502594,166.3116591231346,175.29335166049958,172.7899932861328,prophet
2022-02-16,170.31043628456584,165.79913207826516,174.8038488851791,172.5500030517578,prophet
2022-02-17,169.4810046127126,165.4360226805081,173.79724410530332,168.8800048828125,prophet
2022-02-18,168.9663996554541,164.3431453066512,173.28063328784884,167.3000030517578,prophet
2022-02-22,164.5205409935984,160.12532741187118,168.8563615144255,164.32000732421875,prophet
2022-02-23,165.08473016565213,160.88849654797613,169.2566310870429,160.07000732421875,prophet
2022-02-24,164.15045171118658,159.81220854532947,168.92314101789995,162.74000549316406,prophet
2022-02-25,163.61624777081346,159.13435698632787,168.1992813106553,164.85000610351562,prophet
2022-02-28,161.61687613722717,157.19933162841278,165.93949625054515,165.1199951171875,prophet
2022-03-01,161.31673017886595,156.60786009364935,165.5892920278438,163.1999969482422,prophet
2022-03-02,160.83174377291283,156.54733879547936,165.35277811946318,166.55999755859375,prophet
2022-03-03,160.32659906299372,156.02127526688838,164.9607502495416,166.22999572753906,prophet
2022-03-04,160.27817351197888,156.0236209592902,165.00849591284396,163.1699981689453,prophet
2022-03-07,159.9718433705781,155.7001359443301,164.26612138058402,159.3000030517578,prophet
2022-03-08,160.28501085856567,155.56884043703533,164.67904724664595,157.44000244140625,prophet
2022-03-09,160.41924778646765,156.01558600393983,164.99775006345058,162.9499969482422,prophet
2022-03-10,160.53024454582473,155.96905997175412,165.1750474871906,158.52000427246094,prophet
2022-03-11,161.08788010754648,156.72879023524825,165.75997978251675,154.72999572753906,prophet
2022-03-14,162.4379276543544,158.3456286520115,166.82222676163116,150.6199951171875,prophet
2022-03-15,163.22714167718644,158.85225125215965,167.5682593567217,155.08999633789062,prophet
2022-03-16,163.78752501914892,159.10270527352313,168.10029214603995,159.58999633789062,prophet
2022-03-17,164.27135887603256,159.82158347767137,168.50665985243833,160.6199951171875,prophet
2022-03-18,165.14794464172527,160.57913496472912,169.72929394675296,163.97999572753906,prophet
2022-03-21,167.10344183675184,163.00405734996312,171.33533662616787,165.3800048828125,prophet
2022-03-22,167.9813517289121,163.72456619582834,172.38287830490566,168.82000732421875,prophet
2022-03-23,168.5753087828507,164.51411273063806,173.27676948838604,170.2100067138672,prophet
2022-03-24,169.04191142048333,164.6451970801406,173.61602234045495,174.07000732421875,prophet
2022-03-25,169.85719983275,165.34369591988062,173.96211405461486,174.72000122070312,prophet
2022-03-28,171.40021639537377,167.05829172198995,175.75774960796846,175.60000610351562,prophet
2022-03-29,172.085794494621,167.8557618052206,176.33148537280903,178.9600067138672,prophet
2022-03-30,172.4678128712232,167.79973055757094,177.00695874538798,177.77000427246094,prophet
2022-03-31,172.70950951776732,168.27784665265625,177.35723292358804,174.61000061035156,prophet
2022-04-01,172.69923873267854,168.01133327662004,176.8436358877441,174.30999755859375,prophet
2022-04-04,171.76302794982854,167.57446452909804,176.44304292087241,178.44000244140625,prophet
2022-04-05,171.6340943777168,167.50447109357663,176.15768536927226,175.05999755859375,prophet
2022-04-06,171.2169606475403,166.97904080530512,176.07294419441834,171.8300018310547,prophet
2022-04-07,170.6766795633066,166.2828461106201,175.36348452420222,172.13999938964844,prophet
2022-04-08,170.48896303569128,165.57436633966236,174.6379901671058,170.08999633789062,prophet
2022-04-11,169.1407429065664,164.47787417642414,173.92903692847747,165.75,prophet
2022-04-12,168.90208278377972,164.78748594115007,173.00721221882853,167.66000366210938,prophet
2022-04-13,168.393382441849,163.95086330028468,172.99790256402918,170.39999389648438,prophet
2022-04-14,167.7742243678664,162.81546719063954,172.22196945951583,165.2899932861328,prophet
2022-04-18,165.96122749384125,161.6656362246895,171.0035008822446,165.07000732421875,prophet
2022-04-19,165.64993758402358,161.25726136512563,169.69126237533027,167.39999389648438,prophet
2022-04-20,165.06899970216713,160.3580640113274,169.36052195763878,167.22999572753906,prophet
2022-04-21,164.37309973353288,160.04905070366013,168.84858439550064,166.4199981689453,prophet
2022-04-22,164.01568460908297,159.44484420318264,168.4968075381368,161.7899932861328,prophet
2022-04-25,162.15296149880234,157.82562993728453,166.76306897255085,162.8800048828125,prophet
2022-04-26,161.7145833019361,157.10842223429344,166.17772503696986,156.8000030517578,prophet
2022-04-27,161.00448311709653,156.68254503486025,165.52393807120401,156.57000732421875,prophet
2022-04-28,160.17591580871482,155.75776145738254,164.95456347231828,163.63999938964844,prophet
2022-04-29,159.67527773973558,155.24912658840984,164.0556536924583,157.64999389648438,prophet
2022-05-02,157.40185650458133,153.1412885259628,161.83183734717576,157.9600067138672,prophet
2022-05-03,156.83360252165375,152.40600682181514,161.48981216774783,159.47999572753906,prophet
2022-05-04,156.00965536843253,151.9646854003227,160.58940708772263,166.02000427246094,prophet
2022-05-05,155.08324058742025,150.5537424358669,159.75502898864508,156.77000427246094,prophet
2022-05-06,154.4945298754495,149.77715355870487,159.049883485797,157.27999877929688,prophet
2022-05-09,152.0970617136869,147.60268342906227,156.87374439200602,152.05999755859375,prophet
2022-05-10,151.5316372350766,147.01969955246133,155.84412796779776,154.50999450683594,prophet
2022-05-11,150.7421037138094,146.32128900993743,155.03217856447426,146.5,prophet
2022-05-12,149.8791034091553,145.3835323193722,154.27448382375525,142.55999755859375,prophet
2022-05-13,149.37362673383387,145.0809230162937,153.8673766668032,147.11000061035156,prophet
2022-05-16,147.3924312823396,143.08208326854478,151.8745133205923,145.5399932861328,prophet
2022-05-17,147.00665705754733,142.44723505436883,151.6337753850396,149.24000549316406,prophet
2022-05-18,146.42060939344518,142.2124394802067,150.72935599455317,140.82000732421875,prophet
2022-05-19,145.77884702590413,141.3429273235748,150.28873624523888,137.35000610351562,prophet
2022-05-20,145.49991522591714,141.01506813965327,149.8626603882845,137.58999633789062,prophet
2022-05-23,144.2504191471227,139.68423242865782,148.69578867095282,143.11000061035156,prophet
2022-05-24,144.10535355738563,139.51474837761495,148.2519616010037,140.36000061035156,prophet
2022-05-25,143.75909130392913,138.97111635339792,148.142253311684,140.52000427246094,prophet
2022-05-26,143.34961277558745,138.7229820724578,147.9804696276267,143.77999877929688,prophet
2022-05-27,143.28310380306064,138.83411924136766,147.80378960893208,149.63999938964844,prophet
2022-05-31,143.9893929331294,139.40166736379126,148.47650060912156,148.83999633789062,prophet
2022-06-01,142.34245069582067,137.6366690580936,146.76438788235396,148.7100067138672,prophet
2022-06-02,142.02879254505643,137.67485235429217,146.55546759395887,151.2100067138672,prophet
